"word_freq_make","word_freq_address","word_freq_all","word_freq_3d","word_freq_over","word_freq_internet","word_freq_order","word_freq_mail","word_freq_receive","word_freq_will","word_freq_people","word_freq_report","word_freq_addresses","word_freq_business","word_freq_email","word_freq_you","word_freq_credit","word_freq_font","word_freq_money","word_freq_george","word_freq_650","word_freq_lab","word_freq_labs","word_freq_telnet","word_freq_857","word_freq_data","word_freq_415","word_freq_85","word_freq_technology","word_freq_1999","word_freq_parts","word_freq_pm","word_freq_direct","word_freq_cs","word_freq_meeting","word_freq_original","word_freq_project","word_freq_re","word_freq_table","word_freq_conference","char_freq_.","char_freq_..1","char_freq_..2","char_freq_..5","Output"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0.81,0,0,0.4,0,0,0,0,0,0,0,0.81,0,0,0,0,0.199,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,2.22,2.22,2.22,2.22,0,2.22,2.22,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0.735,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.07,0,0,0,2.15,2.15,0,0,0,0,0,0,0,1.07,1.07,0,1.07,0,0,0,1.07,0,2.15,0,0,0,0.326,0,0,"0"
0,0,1.14,0,0,0,0,0,0,2.29,0,0,0,0,0,1.14,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,0,"0"
0.08,0,0.16,0,0.08,0.08,0.73,0,0,0.24,0,0,0,0,0,0.32,0,0,0,0.08,0,0,0,0,0,0.57,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.126,0.172,0.057,0,"0"
0.12,0,0.12,0,0,0,1.11,0,0,0.37,0,0,0,0,0,0.49,0,0,0,0.12,0,0,0,0,0,0.49,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.083,0.167,0.033,0,"0"
0.06,0,0.06,0,0,0,0.61,0,0,0.2,0,0,0,0,0.06,0.27,0,0,0,0.06,0,0,0,0,0,0.27,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.173,0.183,0.048,0,"0"
0.08,0,0.08,0,0,0,0.77,0,0,0.25,0,0,0,0,0.08,0.34,0,0,0,0.08,0,0,0,0,0,0.25,0,0,0,0.43,0,0,0.17,0,0,0,0,0,0,0,0.098,0.16,0.037,0,"0"
0.07,0.03,0.18,0,0.03,0,0.4,0,0,0.1,0,0,0,0,0.03,0.14,0,0,0,0.03,0,0,0,0,0,0.76,0,0,0,0.32,0,0,0,0.07,0,0,0,0,0,0,0.188,0.148,0.035,0,"0"
0,0,0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.232,0.116,0,0,"0"
0.23,0,0.47,0,0,0,0,0.47,0,0,0,0,0,0,0,1.17,0,0,0,0.7,1.17,0.23,0.23,0.23,0.23,0,0.23,0.23,0.7,0.47,0,0.23,0.23,0,0,0.47,0,0.7,0,0,0,0.237,0,0,"0"
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0.72,0.72,0,0.72,0,0,0,0.72,0,0.72,0,0,0,0.467,0.116,0,"0"
0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,1.09,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.102,0.308,0,0,"0"
2.85,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0.465,0,0,"0"
0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0.74,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1.61,0,0,0,2.41,0.8,0.8,0.8,0.8,0.8,0,0.8,0.8,0.8,0.8,0,0,0.8,0,0,0.8,0,0.8,0,0,0.122,0.366,0,0,"0"
0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,2.77,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,"0"
0.04,0.08,0.15,0,0.04,0.04,0.04,0.08,0,0.41,0.06,0,0,0.06,0.15,0.6,0,0,0,0,0,0.02,0,0,0,1.67,0,0,0.19,0.82,0.02,0.04,0,0.02,0.02,0.08,0.02,0,0.04,0.54,0.005,0.213,0.002,0.008,"0"
0,0,0.86,0,0,0,0,0,0,0.86,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.29,0,"0"
0,0,0,0,0,0,0,1.86,0,1.24,0,0,0,0,0,0,0,0,0,1.24,1.86,0.62,0.62,0.62,0.62,0,0.62,0.62,1.24,0,0,0.62,0.62,0,0,0.62,0,0.62,0,0,0.189,0.757,0,0,"0"
0,0,0,0,3.44,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,"0"
0,0,0.87,0,0.14,0,0,0,0.14,1.46,0.14,0,0,0.58,0.43,0.14,0,0,0,0,0.29,0.14,0,0,0,0,0,0.29,0,0.29,0,0,0.14,0,0.43,0.14,0,0.14,0,0.29,0.019,0.019,0.019,0,"0"
0,0,0.74,0,0,0,0,0.74,0,0,0.37,0.74,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0.37,0,0,0,0,0.245,0,0,"0"
0,2.35,0,0,1.17,1.17,0,4.7,0,0,0,0,0,0,0,1.17,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.192,0,0,"0"
0,0.17,0,0,0,0.35,0,0,0,0.88,0,0,0,1.95,0,0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.53,0,0,0,0.256,0,0,"0"
0,0,0,0,0,0,0,0.62,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0.93,0,0,0,0,0,0,0.31,0,0.93,0,0,0,0.93,0,0.31,0,0,0,1.86,0,0.122,0.122,0,"0"
0,0,0,0,0,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,1.6,0,0,0,2.56,0,0,0,0,0,0,0.208,0.671,0.092,0,"0"
0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0.849,0,"0"
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,1.88,0,0,0,0,0,0.647,0,0,"0"
0,0,2.08,0,0,0,0,0,0,2.08,0,2.08,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,"0"
0.09,0,0.36,0,0,0.09,0,0,0.18,1.01,0.18,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0,0,0,0,0,0,0,0,0,0,0.131,0.209,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.77,0.77,0.77,0.77,0.77,0,0.77,0.77,0.77,0,0,0,0.77,0,0,0,0,0,0,0,0,0.376,0.125,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,"0"
0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0,0,2.83,0,0,0,2.83,0,0,0,0,0,0.17,0.271,0.753,0.12,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,4.76,0,0,0,0,0,0,0,0,0,"0"
0,0,0.49,0,0.49,0,0,0.49,0,2.94,0,0,0,0,0,0.98,0,0,0,0,0.98,0.49,0,0,0,0.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,1.16,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0.196,0.393,0,0,"0"
0,0,0,0,0,0,0,0,0,0.47,0,0,0,1.9,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,"0"
0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,"0"
0,0,0.28,0,0,0,0,0,0,0.84,0,0,0,0,0,0.28,0,0,0,0,0.56,0,0,0,0,0,0,0.56,2.54,0.28,0,0.28,0,0,0,0,0.28,0,0,0,0.217,0.072,0,0,"0"
0,0,0,0,0,0,0.32,0.96,0,1.29,0,0,0.32,0,0,1.29,0,0,0,0,0,0.32,0,0,0,0,0,0,0.32,0.64,0,0.32,0,0,0,0.32,1.29,0.32,0,0,0,0.145,0.048,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,"0"
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,2.01,0,0,0,1.34,0.33,0.33,0.33,0.33,0.33,1.34,0.33,0.33,0.33,0.33,0,0.33,0.33,0,0,0.33,0,0.33,0,0,0,0.296,0.059,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,1,0,0,0,0,0.25,0.25,0.5,0,0,0,0,0,1,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,1,0.457,0.294,0,0,"0"
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,0,"0"
0.54,0,0,0,0.27,0,0,0,0,0,0.54,0,0,0,0,3.79,0,0,0,0,0,0,0,0.54,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0,0,"0"
0.09,0,0.57,0,0.09,0,0,0,0.09,1.33,0.19,0,0,0.38,0.28,0.38,0,0,0,0.19,0.28,0.19,0.09,0.09,0.09,0,0.09,0.28,0.09,0.19,0,0,0.19,0,0.28,0.09,0,0.28,0,0.19,0.21,0.052,0.013,0,"0"
0,0.17,0,0,0,0.35,0,0,0,0.88,0,0,0,1.95,0,0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.53,0,0,0,0.256,0,0,"0"
0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,0,"0"
0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.263,0.394,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0.87,0,0.17,0,0,0,0.17,1.74,0.17,0,0,0.69,0.52,0.17,0,0,0,0,0.34,0.17,0,0,0,0,0,0.34,0,0.17,0,0,0.17,0,0.52,0,0,0.17,0,0.34,0.022,0.022,0,0,"0"
0.06,0,0.18,0,0.12,0,0.06,0.18,0,0.55,0.06,0,0,0.12,0.06,0.93,0.06,0,0,0,0,0,0.18,0.18,0,0,0,0.31,0,0.49,0,0,0.06,0,0,0,0.12,0,0,0.24,0,0.182,0,0,"0"
0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,1.26,0,1.26,1.26,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,"0"
0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,"0"
0,0.85,0.42,0,0,1.28,0,0,0,0.42,0,0,0,0,0.42,1.28,0,0,0,0,0.42,0,0.42,0.42,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0.88,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.119,0,0,"0"
0,0,0.51,0,0.17,0,0,0,0,0,0.17,0,0,0,0,1.19,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.34,0,0,0,0,0,0.17,0,0,0,0,0.026,0.156,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0.22,0,0,0,0.22,0,0.45,0,0.22,0,1.59,0,0.22,0,1.36,0,0,0,0.22,0,0,0,0.22,0,0,0,0.22,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,"0"
0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.8,0,0,0,0,1.6,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.371,0.123,0,"0"
0,0,1.09,0,0,0,0,0,0,1.09,0,0,0,0,0,3.29,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0.217,0,0,"0"
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,"0"
0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,1.48,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.74,0,0,0,0.257,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0.327,0.327,0,0,"0"
0,0,0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,4.23,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0,1.69,0,0.84,0,0.84,0,0,0,0,0.126,0,"0"
0,0,0,0,0,4.68,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0.07,0,0.23,0,0,0.07,0,0.07,0.15,1.84,0.07,0,0,0.15,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0.15,0,0,0,0.011,0.143,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.343,0,0.171,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,1,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0.66,0,0.33,0,1.33,0,0,0,0,0,0,1.001,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,1.72,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,1.72,0,0,1.72,0,1.72,0,0,0,0,"0"
0,0,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,1.98,0,0,0,0.66,0.99,0.33,0.33,0.33,0.33,0,0.33,0.33,0.66,0.33,0,0,0.33,0,0,0.33,0,0.33,0,0,0,0.282,0,0,"0"
0,0,0.38,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,3.44,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,1.8,0,0.9,0,0,0,0,0,0,"0"
0,0,0.13,0,0,0,0,0,0,0.6,0.06,0,0,0,0,0.73,0.06,0,0,0,0.13,0,0,0.26,0,0,0,0.33,0.13,0.4,0,0,0,0,0,0,0,0.13,0,0.2,0,0.208,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,2.43,0,0,0,0,0,0,2.43,1.21,0,0,0,0,0,0,0,0,0,0,0,0.182,0.365,0,0,"0"
0,0,0.4,0,0,0,0,0.8,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0.136,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.666,0,0,"0"
0.19,0,0,0,0,0,0,0.59,0,0.19,0.19,0,0,0,0.19,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.127,0.095,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,4.16,4.16,0,4.16,4.16,4.16,0,0,0,4.16,0,0,0,0,0,0,0,0,1.176,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,4.34,4.34,0,4.34,4.34,4.34,0,0,0,4.34,0,0,0,0,0,0,0,0,1.19,0,0,"0"
0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,1.63,0,0,0,0.54,0.54,0.54,0.54,0.54,0.54,0,0.54,0.54,0.54,0,0,0,0.54,0,0,0,0,0,0,0,0,0.17,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,2.9,0,0,0,1.16,1.74,0.58,1.16,0.58,0.58,0,0.58,0.58,1.16,0.58,0,0.58,0.58,0,0,0.58,0,0.58,0,0,0,0.379,0,0,"0"
0,0,0,0,0,0,0,0.67,0,0.67,0.67,0,0,0,0,2.68,0,0,0,2.01,0.67,0.67,0.67,0.67,0.67,0,0.67,0.67,0.67,0.67,0,0.67,0.67,0,0,0.67,0,1.34,0,0,0.107,0.537,0,0,"0"
0.34,0,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,2.41,0,0,0,1.03,0.68,0,0.68,0,0,0,0,0.68,0,1.03,0,0,0,0,0,0.34,0,0.68,0,0,0.116,0.292,0.058,0,"0"
0,0,1.2,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0.666,1.111,0,"0"
0.08,0,0.16,0,0.08,0.08,0.08,0,0.16,0.74,0.57,0.16,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0.199,0.105,0,0,"0"
0.89,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,1.78,0.89,0,0.89,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0.89,0,0,0.149,0.298,0,0,"0"
0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.32,0.64,0,0,0,0.64,0.32,0.32,0.32,0.32,0.32,0.64,0.32,0.32,0.32,0.96,0,0.32,0.32,0,0,0.64,0.32,0.32,0,0,0,0.094,0.047,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.76,0.76,0.76,0.76,0.76,0,0.76,0.76,0.76,0.76,0,0.76,0.76,0,0,0.76,0,0.76,0,0,0,0.339,0,0,"0"
0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,"0"
0.51,0,0.51,0,0.51,0,0,0,0,0.51,0,0,0,0,0,3.58,0,0,0,2.05,0.51,0.51,2.05,0.51,0.51,0,0.51,0.51,1.02,0,0,0,0.51,0,0,0,0,1.02,0,0,0,0.27,0,0,"0"
0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0.51,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,"0"
0,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,2.1,1.05,0,0,0,0,0.169,0,0.679,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,2.22,0,0,0,4.44,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,2.22,0,4.44,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,4.34,4.34,0,4.34,4.34,4.34,0,0,0,4.34,0,0,0,0,0,0,0,0,1.111,0,0,"0"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0.199,"0"
